id,combinacao,fold,y_true,y_pred,y_prob
Benign_20,img_original,3,0,0,"[0.9957830905914307, 0.004216945730149746]"
Benign_25,img_original,3,0,0,"[0.9878431558609009, 0.012156826443970203]"
Benign_31,img_original,3,0,0,"[0.8579823970794678, 0.14201755821704865]"
Benign_43,img_original,3,0,0,"[0.980076014995575, 0.019923921674489975]"
Benign_46,img_original,3,0,0,"[0.9958875775337219, 0.004112412687391043]"
Benign_47,img_original,3,0,0,"[0.9815673232078552, 0.0184326134622097]"
Benign_54,img_original,3,0,0,"[0.9952841401100159, 0.004715839400887489]"
Benign_55,img_original,3,0,0,"[0.9999871253967285, 1.2862116818723734e-05]"
Benign_63,img_original,3,0,0,"[0.9887449145317078, 0.011255009099841118]"
Malignant_5,img_original,3,1,1,"[0.01071393582969904, 0.9892861247062683]"
Malignant_9,img_original,3,1,1,"[0.03205528482794762, 0.9679447412490845]"
Malignant_20,img_original,3,1,1,"[0.0011060538236051798, 0.9988939166069031]"
Malignant_21,img_original,3,1,1,"[0.0010492927394807339, 0.998950719833374]"
Malignant_22,img_original,3,1,1,"[0.014142458327114582, 0.9858576059341431]"
Malignant_23,img_original,3,1,1,"[0.10409953445196152, 0.8959004282951355]"
Malignant_35,img_original,3,1,1,"[6.191872792271624e-09, 1.0]"
Malignant_38,img_original,3,1,1,"[6.541970651596785e-05, 0.9999345541000366]"
Malignant_46,img_original,3,1,1,"[0.0027988620568066835, 0.9972012042999268]"
Malignant_47,img_original,3,1,1,"[0.03125965967774391, 0.9687402844429016]"
Malignant_51,img_original,3,1,1,"[0.2146025449037552, 0.785397469997406]"
Malignant_65,img_original,3,1,1,"[0.021077509969472885, 0.9789224863052368]"
Malignant_68,img_original,3,1,1,"[0.0006269529112614691, 0.9993730187416077]"
Malignant_73,img_original,3,1,1,"[0.043548036366701126, 0.956451952457428]"
Malignant_77,img_original,3,1,1,"[3.0258288461482152e-06, 0.9999970197677612]"
Malignant_81,img_original,3,1,1,"[0.019234469160437584, 0.9807655215263367]"
Malignant_82,img_original,3,1,1,"[0.00435483967885375, 0.9956451654434204]"
Benign_5,img_original,4,0,0,"[0.9954901337623596, 0.004509914666414261]"
Benign_17,img_original,4,0,0,"[0.7971494793891907, 0.20285050570964813]"
Benign_19,img_original,4,0,0,"[0.8481060862541199, 0.15189391374588013]"
Benign_23,img_original,4,0,0,"[0.9223188757896423, 0.07768116891384125]"
Benign_24,img_original,4,0,0,"[0.9455916285514832, 0.05440836772322655]"
Benign_26,img_original,4,0,0,"[0.8560410141944885, 0.1439589112997055]"
Benign_28,img_original,4,0,0,"[0.9382866024971008, 0.06171341612935066]"
Benign_33,img_original,4,0,0,"[0.9888404011726379, 0.01115964725613594]"
Benign_41,img_original,4,0,0,"[0.9997342228889465, 0.00026571194757707417]"
Benign_45,img_original,4,0,0,"[0.8054344654083252, 0.19456548988819122]"
Benign_48,img_original,4,0,0,"[0.9977084398269653, 0.0022915112785995007]"
Benign_56,img_original,4,0,0,"[1.0, 3.066967124709663e-08]"
Benign_67,img_original,4,0,0,"[0.9999880790710449, 1.1898905540874694e-05]"
Malignant_7,img_original,4,1,1,"[0.056996334344148636, 0.9430036544799805]"
Malignant_10,img_original,4,1,1,"[0.0381213016808033, 0.9618787169456482]"
Malignant_19,img_original,4,1,1,"[0.08024229854345322, 0.9197577238082886]"
Malignant_24,img_original,4,1,1,"[0.13685402274131775, 0.8631460070610046]"
Malignant_28,img_original,4,1,1,"[0.0003142021014355123, 0.9996857643127441]"
Malignant_31,img_original,4,1,1,"[0.09341667592525482, 0.906583309173584]"
Malignant_36,img_original,4,1,1,"[0.0029587631579488516, 0.9970411658287048]"
Malignant_41,img_original,4,1,1,"[0.0035932406317442656, 0.9964067339897156]"
Malignant_42,img_original,4,1,1,"[0.015261371619999409, 0.9847385883331299]"
Malignant_50,img_original,4,1,0,"[0.5388170480728149, 0.46118292212486267]"
Malignant_52,img_original,4,1,1,"[0.16767947375774384, 0.832320511341095]"
Malignant_54,img_original,4,1,1,"[0.05283986032009125, 0.9471601247787476]"
Malignant_59,img_original,4,1,1,"[0.15691588819026947, 0.8430841565132141]"
Malignant_69,img_original,4,1,1,"[0.0010190721368417144, 0.9989809393882751]"
Malignant_72,img_original,4,1,1,"[0.00394813995808363, 0.9960518479347229]"
Malignant_79,img_original,4,1,1,"[0.002504731761291623, 0.9974952936172485]"
Malignant_84,img_original,4,1,1,"[0.006722607184201479, 0.993277370929718]"
Benign_7,img_original,5,0,0,"[0.9822129011154175, 0.01778705231845379]"
Benign_9,img_original,5,0,0,"[0.9937926530838013, 0.006207327824085951]"
Benign_12,img_original,5,0,0,"[0.9852220416069031, 0.01477799192070961]"
Benign_15,img_original,5,0,0,"[0.9571681022644043, 0.042831890285015106]"
Benign_21,img_original,5,0,0,"[0.9743756055831909, 0.02562445029616356]"
Benign_35,img_original,5,0,0,"[0.9878096580505371, 0.012190400622785091]"
Benign_36,img_original,5,0,0,"[0.9658812284469604, 0.03411879017949104]"
Benign_44,img_original,5,0,0,"[0.998836100101471, 0.0011639511212706566]"
Benign_49,img_original,5,0,0,"[0.9568061232566833, 0.04319395869970322]"
Benign_53,img_original,5,0,0,"[0.992599606513977, 0.00740037253126502]"
Benign_58,img_original,5,0,0,"[0.9985952973365784, 0.0014046354917809367]"
Benign_62,img_original,5,0,0,"[0.9930620789527893, 0.0069379485212266445]"
Benign_65,img_original,5,0,0,"[0.9999624490737915, 3.7582722143270075e-05]"
Malignant_3,img_original,5,1,0,"[0.6602224111557007, 0.33977749943733215]"
Malignant_8,img_original,5,1,1,"[0.015014373697340488, 0.9849855899810791]"
Malignant_12,img_original,5,1,0,"[0.8115061521530151, 0.18849384784698486]"
Malignant_14,img_original,5,1,1,"[0.00572796817868948, 0.9942721128463745]"
Malignant_16,img_original,5,1,1,"[0.05682489275932312, 0.9431751370429993]"
Malignant_27,img_original,5,1,1,"[0.005717356689274311, 0.9942827224731445]"
Malignant_29,img_original,5,1,1,"[0.02523963153362274, 0.9747603535652161]"
Malignant_39,img_original,5,1,1,"[0.12060355395078659, 0.879396378993988]"
Malignant_43,img_original,5,1,1,"[0.0008442449034191668, 0.9991557598114014]"
Malignant_45,img_original,5,1,1,"[0.04285997152328491, 0.9571400284767151]"
Malignant_56,img_original,5,1,1,"[0.00950461532920599, 0.9904953241348267]"
Malignant_58,img_original,5,1,1,"[0.0021867079194635153, 0.9978132247924805]"
Malignant_60,img_original,5,1,1,"[0.0001056620676536113, 0.999894380569458]"
Malignant_66,img_original,5,1,1,"[0.12546716630458832, 0.8745328187942505]"
Malignant_74,img_original,5,1,1,"[0.00010182490950683132, 0.9998981952667236]"
Malignant_75,img_original,5,1,1,"[0.007293005008250475, 0.9927069544792175]"
Malignant_80,img_original,5,1,1,"[0.004741786513477564, 0.9952581524848938]"
Benign_3,img_original,1,0,0,"[0.9988270401954651, 0.0011729206889867783]"
Benign_4,img_original,1,0,0,"[0.999065101146698, 0.0009348805760964751]"
Benign_8,img_original,1,0,0,"[0.9881464242935181, 0.011853600852191448]"
Benign_10,img_original,1,0,0,"[0.9991590976715088, 0.0008408825378865004]"
Benign_14,img_original,1,0,0,"[0.9732915163040161, 0.026708438992500305]"
Benign_18,img_original,1,0,0,"[0.9722757935523987, 0.027724184095859528]"
Benign_27,img_original,1,0,0,"[0.6289853453636169, 0.37101468443870544]"
Benign_29,img_original,1,0,0,"[0.9750444889068604, 0.024955518543720245]"
Benign_32,img_original,1,0,0,"[0.9983636736869812, 0.0016363624017685652]"
Benign_34,img_original,1,0,0,"[0.9996053576469421, 0.0003946954966522753]"
Benign_42,img_original,1,0,0,"[0.9676327705383301, 0.03236723318696022]"
Benign_50,img_original,1,0,0,"[0.8636544942855835, 0.1363455057144165]"
Benign_52,img_original,1,0,0,"[0.9977570176124573, 0.002243020571768284]"
Benign_59,img_original,1,0,0,"[0.9693523049354553, 0.030647683888673782]"
Malignant_1,img_original,1,1,0,"[0.7289649844169617, 0.27103501558303833]"
Malignant_2,img_original,1,1,1,"[0.09385707974433899, 0.9061428904533386]"
Malignant_4,img_original,1,1,0,"[0.9606633186340332, 0.03933674842119217]"
Malignant_11,img_original,1,1,1,"[0.005136992782354355, 0.994862973690033]"
Malignant_15,img_original,1,1,1,"[0.03300059959292412, 0.9669994711875916]"
Malignant_17,img_original,1,1,1,"[7.481708621526195e-07, 0.9999992847442627]"
Malignant_32,img_original,1,1,1,"[0.1709561049938202, 0.8290439248085022]"
Malignant_40,img_original,1,1,1,"[0.05053237825632095, 0.9494675993919373]"
Malignant_48,img_original,1,1,1,"[0.0006452540401369333, 0.9993547797203064]"
Malignant_53,img_original,1,1,1,"[0.08071731775999069, 0.9192826747894287]"
Malignant_55,img_original,1,1,0,"[0.7070952653884888, 0.29290470480918884]"
Malignant_57,img_original,1,1,1,"[0.01832778938114643, 0.9816722273826599]"
Malignant_61,img_original,1,1,1,"[0.012085620313882828, 0.9879143834114075]"
Malignant_62,img_original,1,1,1,"[0.12080871313810349, 0.8791913390159607]"
Malignant_64,img_original,1,1,1,"[0.0044696275144815445, 0.9955304265022278]"
Malignant_76,img_original,1,1,1,"[0.0006908323848620057, 0.9993091821670532]"
Malignant_78,img_original,1,1,1,"[0.02825317345559597, 0.9717468023300171]"
Benign_2,img_original,2,0,0,"[0.9978539347648621, 0.0021460659336298704]"
Benign_11,img_original,2,0,0,"[0.9999991655349731, 8.662873938192206e-07]"
Benign_22,img_original,2,0,0,"[0.7923163175582886, 0.20768365263938904]"
Benign_30,img_original,2,0,0,"[0.9124791622161865, 0.0875207930803299]"
Benign_37,img_original,2,0,1,"[0.2569728493690491, 0.7430270910263062]"
Benign_38,img_original,2,0,0,"[0.9072480797767639, 0.09275194257497787]"
Benign_39,img_original,2,0,0,"[0.892900288105011, 0.10709970444440842]"
Benign_40,img_original,2,0,0,"[0.9998928308486938, 0.00010719633428379893]"
Benign_51,img_original,2,0,0,"[0.9994710087776184, 0.0005290098488330841]"
Benign_57,img_original,2,0,0,"[0.9999836683273315, 1.62856413226109e-05]"
Benign_60,img_original,2,0,0,"[0.9993269443511963, 0.0006730622262693942]"
Benign_61,img_original,2,0,1,"[0.16529113054275513, 0.8347088694572449]"
Benign_64,img_original,2,0,0,"[0.9999947547912598, 5.278179287415696e-06]"
Benign_66,img_original,2,0,0,"[0.9999951124191284, 4.853796781389974e-06]"
Malignant_6,img_original,2,1,1,"[0.16568733751773834, 0.8343127369880676]"
Malignant_13,img_original,2,1,1,"[0.04970197379589081, 0.9502980709075928]"
Malignant_18,img_original,2,1,1,"[0.12347114831209183, 0.8765288591384888]"
Malignant_25,img_original,2,1,1,"[0.108510322868824, 0.8914897441864014]"
Malignant_26,img_original,2,1,1,"[0.012051042169332504, 0.9879488945007324]"
Malignant_30,img_original,2,1,1,"[0.014427931979298592, 0.985572099685669]"
Malignant_33,img_original,2,1,1,"[0.009150290861725807, 0.9908497333526611]"
Malignant_34,img_original,2,1,1,"[0.02865138091146946, 0.9713485836982727]"
Malignant_37,img_original,2,1,1,"[0.0014396838378161192, 0.99856036901474]"
Malignant_44,img_original,2,1,1,"[0.0884731113910675, 0.9115269184112549]"
Malignant_49,img_original,2,1,1,"[0.004034088924527168, 0.9959659576416016]"
Malignant_63,img_original,2,1,1,"[0.0493260957300663, 0.9506739377975464]"
Malignant_67,img_original,2,1,1,"[0.007416993845254183, 0.9925830364227295]"
Malignant_70,img_original,2,1,1,"[0.004081402905285358, 0.9959185719490051]"
Malignant_71,img_original,2,1,1,"[0.006533641368150711, 0.993466317653656]"
Malignant_83,img_original,2,1,1,"[0.08344905078411102, 0.9165509343147278]"
Benign_1,img_original,3,0,0,"[0.9997934699058533, 0.00020649313228204846]"
Benign_6,img_original,3,0,0,"[0.999893069267273, 0.0001069463905878365]"
Benign_13,img_original,3,0,0,"[0.8189910650253296, 0.18100884556770325]"
Benign_16,img_original,3,0,0,"[0.996843695640564, 0.003156296443194151]"
Benign_20,img_original,3,0,0,"[0.9847188591957092, 0.01528119295835495]"
Benign_25,img_original,3,0,0,"[0.5064444541931152, 0.49355557560920715]"
Benign_31,img_original,3,0,0,"[0.5096083879470825, 0.4903915226459503]"
Benign_43,img_original,3,0,0,"[0.9996433258056641, 0.0003566182276699692]"
Benign_46,img_original,3,0,0,"[0.9932712912559509, 0.0067287106066942215]"
Benign_47,img_original,3,0,0,"[0.9992424249649048, 0.000757605885155499]"
Benign_54,img_original,3,0,0,"[0.9998098015785217, 0.00019026688823942095]"
Benign_55,img_original,3,0,0,"[0.9976873397827148, 0.0023126339074224234]"
Benign_63,img_original,3,0,0,"[0.9851362109184265, 0.014863830991089344]"
Malignant_5,img_original,3,1,1,"[0.027382254600524902, 0.9726177453994751]"
Malignant_9,img_original,3,1,1,"[0.07888254523277283, 0.9211175441741943]"
Malignant_20,img_original,3,1,1,"[0.00015257384802680463, 0.999847412109375]"
Malignant_21,img_original,3,1,1,"[0.04524499550461769, 0.9547549486160278]"
Malignant_22,img_original,3,1,1,"[0.010457809083163738, 0.9895421266555786]"
Malignant_23,img_original,3,1,1,"[0.006916979793459177, 0.9930830001831055]"
Malignant_35,img_original,3,1,1,"[0.00022468679526355118, 0.9997753500938416]"
Malignant_38,img_original,3,1,1,"[0.0015380269614979625, 0.9984619617462158]"
Malignant_46,img_original,3,1,1,"[0.004479679279029369, 0.9955203533172607]"
Malignant_47,img_original,3,1,1,"[0.017993032932281494, 0.9820069670677185]"
Malignant_51,img_original,3,1,1,"[0.002717992989346385, 0.9972820281982422]"
Malignant_65,img_original,3,1,1,"[6.29803616902791e-05, 0.9999370574951172]"
Malignant_68,img_original,3,1,1,"[8.680687460582703e-05, 0.999913215637207]"
Malignant_73,img_original,3,1,1,"[0.00010724795720307156, 0.9998927116394043]"
Malignant_77,img_original,3,1,1,"[4.128410728299059e-05, 0.9999587535858154]"
Malignant_81,img_original,3,1,1,"[6.659569180555991e-07, 0.9999992847442627]"
Malignant_82,img_original,3,1,1,"[0.0002069439215119928, 0.9997931122779846]"
Benign_5,img_original,4,0,0,"[0.9885176420211792, 0.011482407338917255]"
Benign_17,img_original,4,0,0,"[0.9949195981025696, 0.005080379080027342]"
Benign_19,img_original,4,0,0,"[0.9417858719825745, 0.058214135468006134]"
Benign_23,img_original,4,0,0,"[0.9288432598114014, 0.07115673273801804]"
Benign_24,img_original,4,0,0,"[0.9814226627349854, 0.018577318638563156]"
Benign_26,img_original,4,0,0,"[0.8604763746261597, 0.13952358067035675]"
Benign_28,img_original,4,0,0,"[0.9450225830078125, 0.05497746169567108]"
Benign_33,img_original,4,0,0,"[0.9940131306648254, 0.005986847449094057]"
Benign_41,img_original,4,0,0,"[0.9999346733093262, 6.533659325214103e-05]"
Benign_45,img_original,4,0,0,"[0.9924957752227783, 0.007504256907850504]"
Benign_48,img_original,4,0,0,"[0.9943320751190186, 0.0056678676046431065]"
Benign_56,img_original,4,0,0,"[1.0, 1.8591587158667267e-09]"
Benign_67,img_original,4,0,0,"[1.0, 4.1992173294147506e-08]"
Malignant_7,img_original,4,1,1,"[0.21671724319458008, 0.7832827568054199]"
Malignant_10,img_original,4,1,1,"[0.05657370761036873, 0.9434263110160828]"
Malignant_19,img_original,4,1,1,"[0.010332745499908924, 0.9896672964096069]"
Malignant_24,img_original,4,1,1,"[0.007420806679874659, 0.9925791621208191]"
Malignant_28,img_original,4,1,1,"[0.004983699880540371, 0.9950162768363953]"
Malignant_31,img_original,4,1,1,"[0.006520883645862341, 0.9934791326522827]"
Malignant_36,img_original,4,1,1,"[0.07147102057933807, 0.9285290241241455]"
Malignant_41,img_original,4,1,1,"[9.041796147357672e-06, 0.9999909400939941]"
Malignant_42,img_original,4,1,1,"[2.289021495016641e-06, 0.9999977350234985]"
Malignant_50,img_original,4,1,0,"[0.5243276953697205, 0.47567233443260193]"
Malignant_52,img_original,4,1,1,"[0.343335896730423, 0.6566640734672546]"
Malignant_54,img_original,4,1,1,"[0.0019077146425843239, 0.9980922341346741]"
Malignant_59,img_original,4,1,1,"[0.10482321679592133, 0.8951767086982727]"
Malignant_69,img_original,4,1,1,"[0.0031108222901821136, 0.9968891739845276]"
Malignant_72,img_original,4,1,1,"[0.00485620042309165, 0.9951437711715698]"
Malignant_79,img_original,4,1,1,"[0.000933749251998961, 0.9990662932395935]"
Malignant_84,img_original,4,1,1,"[0.0005913120694458485, 0.9994087219238281]"
Benign_7,img_original,5,0,0,"[0.9932453036308289, 0.00675471406430006]"
Benign_9,img_original,5,0,0,"[0.9921785593032837, 0.00782137829810381]"
Benign_12,img_original,5,0,0,"[0.983150064945221, 0.016849929466843605]"
Benign_15,img_original,5,0,0,"[0.9991746544837952, 0.0008252853294834495]"
Benign_21,img_original,5,0,0,"[0.9995095729827881, 0.0004904067609459162]"
Benign_35,img_original,5,0,0,"[0.9970183372497559, 0.00298163085244596]"
Benign_36,img_original,5,0,0,"[0.9581626057624817, 0.04183739051222801]"
Benign_44,img_original,5,0,0,"[0.9999898672103882, 1.0152825780096464e-05]"
Benign_49,img_original,5,0,0,"[0.8272712826728821, 0.17272870242595673]"
Benign_53,img_original,5,0,0,"[0.9824088215827942, 0.017591167241334915]"
Benign_58,img_original,5,0,0,"[0.999994158744812, 5.849644821864786e-06]"
Benign_62,img_original,5,0,0,"[0.9977236390113831, 0.002276304643601179]"
Benign_65,img_original,5,0,0,"[0.9999723434448242, 2.7681764549924992e-05]"
Malignant_3,img_original,5,1,1,"[0.4692140519618988, 0.5307859182357788]"
Malignant_8,img_original,5,1,1,"[0.023630397394299507, 0.9763695597648621]"
Malignant_12,img_original,5,1,0,"[0.994484007358551, 0.0055159712210297585]"
Malignant_14,img_original,5,1,1,"[0.0064689950086176395, 0.9935310482978821]"
Malignant_16,img_original,5,1,1,"[0.026486650109291077, 0.9735133647918701]"
Malignant_27,img_original,5,1,1,"[0.019032016396522522, 0.9809679388999939]"
Malignant_29,img_original,5,1,1,"[0.10072056204080582, 0.8992794156074524]"
Malignant_39,img_original,5,1,1,"[0.0068131303414702415, 0.9931868314743042]"
Malignant_43,img_original,5,1,1,"[5.767682978330413e-06, 0.9999942779541016]"
Malignant_45,img_original,5,1,1,"[0.0002848099684342742, 0.9997151494026184]"
Malignant_56,img_original,5,1,1,"[0.01271227840334177, 0.9872877597808838]"
Malignant_58,img_original,5,1,1,"[0.001966157928109169, 0.9980338215827942]"
Malignant_60,img_original,5,1,1,"[2.7606365620158613e-05, 0.9999723434448242]"
Malignant_66,img_original,5,1,1,"[0.03540607914328575, 0.9645938873291016]"
Malignant_74,img_original,5,1,1,"[0.00043295411160215735, 0.9995670914649963]"
Malignant_75,img_original,5,1,1,"[3.967667453252943e-06, 0.9999960660934448]"
Malignant_80,img_original,5,1,1,"[0.001663943286985159, 0.998336136341095]"
